NAME	Tcells	Monocytes	NK.cells	B.cells	Neutrophils	Macrophages	Plasma	Eosinophils	Mast.cells	Dendritic.cells	tDC2	tpDC	tDC3	tDC1
ST20	1	1	1	1	71.8742702996912	1	1	11.8362469593682	1	1	1	1	1	1
ST3GAL2	29.1245103941035	42.2354529908111	59.117477752732	24.4661725846951	98.5097132644312	27.5712371109399	14.2154184194867	20.5714188197308	23.0257493428564	24.0362150340819	1	1	135.744449548784	1
ST3GAL6	1	37.6052020191339	17.1591207464955	1	94.2417397004649	28.8831198212293	1	36.9374869976699	1	25.2776510527815	1	1	1	1
ST6GAL1	77.378337808629	33.2122530345815	108.764022256071	360.849070882232	1	26.2891103086836	339.798793151407	37.6902892908629	15.3415545017416	44.6964555491367	1	1	1	1
ST6GALNAC1	1	1	1	1	1	1	1	1	42.2127070012425	1	1	1	1	1
ST6GALNAC2	1	1	1	1	47.411827480323	1	1	1	22.9904592227406	1	1	1	1	1
ST6GALNAC4	1	1	1	1	1	13.7275096785061	69.8760627386152	1	19.8882410098496	18.5663606526438	1	1	1	1
ST8SIA1	30.8082076108155	1	1	1	1	1	1	22.9439229718387	1	1	1	1	1	1
ST8SIA4	34.1369921938755	69.8695857205923	54.5038172035051	33.9595873388327	180.818073245119	48.627165037638	33.7449603649516	32.7564091031953	21.1571555022918	53.1260270784423	1	1	211.442866677029	130.974619724158
STAB1	1	70.569879035261	1	1	1	132.193840000037	1	15.586088428783	1	63.823255577124	1	1	1	1
STAG3	27.0555591617168	14.3764334820354	38.2980437954783	106.250636219677	1	11.8638085279371	1	1	12.7774191303421	13.5179639449431	1	195.95715429649	1	1
STAP1	1	1	1	95.4722296762536	1	1	44.6588335626421	57.5332619006258	1	1	1	254.003849897558	1	1
STARD13	1	1	1	1	1	20.1433542731767	1	1	1	1	1	1	1	1
STARD5	1	1	1	1	1	1	36.8570555422214	1	1	1	1	1	1	1
STARD7	108.831837347975	94.6537095341735	112.890346454798	64.3335174383624	1	85.1487474214653	97.5297849767677	85.5058164627583	111.004031067201	105.515292851375	143.989397108478	1	223.042669906901	149.23287662965
STARD8	1	21.2397759640091	1	1	1	21.260024036378	1	1	1	41.9243960892477	1	1	1	1
STAT4	87.6939867026903	1	116.335049987459	1	1	1	1	90.8606277024442	1	1	1	1	1	1
STAT5A	83.4985976149486	69.9553319211198	58.3878471420641	30.9857330498823	73.9494666146137	75.9488515348454	1	53.0599411062261	21.6946146001495	58.9594686534845	1	1	331.17451501048	1
STBD1	1	1	1	1	1	1	1	1	1	15.3013866571052	1	1	1	1
STC2	1	1	1	1	1	1	1	1	87.1419562081643	1	1	1	1	1
STEAP3	1	14.086272685749	1	1	1	26.4812581321231	1	1	13.5702707644752	10.8776325504621	1	1	1	1
STEAP4	16.1396075086518	75.7317405325747	18.9266371902775	1	314.193988839399	26.109103648184	1	42.7535944808972	205.922840144052	37.3017187699881	1	1	1	1
STK17A	166.563334976822	24.6594985750903	171.407529044754	165.880154869888	100.6289806762	20.8090848312166	20.5659180724717	117.394133974558	54.7155475998374	30.1704657379555	1	1	1	1
STMN1	106.307514281263	29.9331078857849	88.818272400717	63.7273240139726	1	138.905243415242	27.1915271716747	83.1564394929049	212.147283635745	206.315452939362	154.375625713143	520.155421861388	1	202.112536160217
STMN3	43.0884557426655	1	16.5029687674861	1	1	1	1	1	1	1	1	1	1	1
STN1	1	11.806578409981	28.1579381090032	1	1	1	1	1	1	15.0227942401996	1	1	1	1
STRAP	104.534046544554	64.6247587913554	73.6452563574314	99.7824348102082	1	72.8592671413617	43.9093454990393	99.157958374524	125.665459587407	93.6527759709274	1	1	1	136.417291111866
STRBP	44.4664887925795	18.1722393102019	29.6685995295357	161.180856250459	1	15.4272721404167	34.9556625064629	39.2570466368988	105.461910788081	33.982860836622	1	1	1	1
STT3B	126.071336204102	115.943243689897	110.369486094713	70.8774852205831	45.13817050674	124.531880311744	115.180622665437	71.3674891466001	98.8113689276887	100.563837961897	136.072408252133	1	1	1
STX11	31.1507049342278	111.503706324569	25.341886769886	1	95.6414300211175	91.2952621649649	31.8426358303635	84.2146416233689	31.2137136026135	157.422472512941	196.795649863796	1	1	136.835562967647
STX1A	1	1	1	1	1	1	1	17.4980580447483	1	1	1	1	1	1
STX3	1	55.4149442083249	40.5985708503049	16.9368912303086	463.881528808287	52.6747793828385	1	131.218950997563	114.736228744107	46.3256602520465	1	1	1	1
STX4	41.3186166064566	80.6472715628303	67.1846033588927	45.0006260764231	72.479504401806	120.577124883907	13.866511975292	86.9973067870631	40.3550770825197	92.4857640917017	1	1	232.242674200159	1
STXBP2	16.9337761024319	114.175890867557	24.1140582332471	15.315034473755	95.851961036491	56.4410621390487	1	18.3115764290124	16.5355925898755	43.6711154738661	1	1	1	1
STXBP6	1	1	1	1	1	1	1	86.9665837399292	54.8154734085253	1	1	1	1	1
SUCNR1	1	1	1	1	1	25.604390462626	1	29.8120940068651	1	1	1	1	1	1
SULF2	1	100.940383871841	1	1	87.2520950672419	33.8434501615064	1	46.2037194660987	17.7265348557826	76.955502079527	1	278.793706086526	223.660394667322	172.771618581735
SULT1A1	16.5602625118439	180.302160762276	31.1147531301619	16.7950017809	188.669741009565	36.5788852123335	1	1	34.5294954572083	31.7346128263579	1	1	1	1
SULT1A3	1	13.083891284453	17.0640768702839	14.9540186559824	1	1	1	1	1	1	1	1	1	1
SULT1B1	1	18.8548828008771	23.7309073087464	1	76.6206043104987	1	1	22.6351049461405	1	14.0714385865838	1	1	1	1
SULT1C4	1	13.3400422597594	1	1	38.86706050822	1	1	15.964842430476	1	1	1	1	1	1
SUN2	292.733993905197	135.937367837124	807.337129295241	101.128205515149	74.1556293883364	87.8033318686177	34.3577848068962	96.3793807222359	62.2000210378703	116.787398987438	1	1	1	1
SUPT3H	22.2219731079334	1	19.6675959122688	1	1	1	1	15.5106887571536	1	1	1	1	1	1
SUPT4H1	83.107948570598	158.454747096146	128.002417438535	71.7248045933697	241.454359981032	98.2084707854213	39.0862652116184	54.3117793854232	85.2390043530419	128.089650890728	184.425583114108	183.527877342391	1	396.920099920561
SUPT5H	96.8029056852057	64.2431641696595	89.3213876565161	85.6956954326862	49.8474751714317	69.7735785018442	59.3761247801362	84.1054586943369	83.234819541171	84.5733378051335	1	206.054757520319	1	1
SUPT6H	83.1716134889389	81.826251751561	94.5473120522535	67.6528149858529	94.4700772252908	60.2910220558061	37.1414200584075	107.523052508646	70.3076977898809	72.1178114026184	1	112.246039642998	1	1
SURF2	17.5386489055815	1	13.2199059065329	1	1	1	1	1	17.1917767098849	1	1	1	1	1
SUSD3	51.1940018076435	16.6162294382952	1	20.9347628893997	1	1	13.285887670929	1	1	30.7263628941355	1	1	1	1
SUSD6	63.8280844523141	72.3253922571757	83.799617215008	63.5960309715535	124.266329489216	80.7736006686139	29.5966782426628	35.9847147573583	58.5074556913367	110.146906020238	99.8851326828597	1	1	128.086614329023
SUZ12	97.7111706747381	74.7690540078135	132.920679996111	84.9720580168878	106.618380378642	60.2172933473353	42.9719475139179	109.185297872665	83.3161033669755	83.0573905453023	1	1	140.387225244584	1
SV2A	1	1	1	1	1	1	1	25.9320809925919	13.0406453521876	1	1	1	1	1
SWAP70	1	53.6940693902147	21.7399200361407	165.585931158934	25.0734778940398	75.7600383830412	1	127.938492684975	106.870064191997	90.6802700172804	1	1	168.604719112771	1
SYK	1	165.436655054458	48.4334620392429	128.845368034324	195.243648617202	145.49266786235	43.1439993085998	59.2356233795871	33.1777887006748	109.578902771896	121.775015569488	222.227661560994	1	1
SYNE1	137.916749374426	68.3812679269117	409.527350042434	72.5340395271309	157.526042137448	44.854120095349	51.3980504330506	108.183855814565	61.4406275538365	47.0251632339603	1	1	1	1
SYNE2	259.960104408535	39.507109124106	483.500841891156	38.2042749223528	109.891634092281	23.2102633713799	42.1454593147239	82.0150806268713	59.7462400656604	43.4624334344773	1	1	1	1
SYNGR1	1	17.6507540651599	32.8082598298078	26.4941602066258	1	1	1	1	20.0265567402598	1	1	1	1	1
SYNGR2	56.0383234845884	184.549164675377	45.3164869437364	217.52587206116	44.0193699276025	238.044540337202	78.4316381843261	112.302419187424	117.028553906846	226.653117200443	642.275500863343	356.116659792781	722.119921559847	363.340217127059
SYNGR3	1	1	1	26.5362367899042	1	1	1	1	1	1	1	1	1	1
SYNJ1	1	13.4407912423759	1	1	24.0597190338878	11.6349387450082	142.83809506273	43.1435040763007	1	1	1	1	1	1
SYNJ2-IT1	18.2374904793571	1	1	1	1	1	1	1	1	1	1	1	1	1
SYNPO	1	1	1	1	1	1	24.701440310294	1	1	1	1	1	67.9444382632483	1
SYNPO2	1	1	1	1	1	1	1	1	1	1	1	1	119.117218770514	1
SYNRG	177.063315321364	108.371329391593	306.733760599315	166.279667475396	169.478006791091	87.9089419134986	50.4954678508886	144.763744032985	77.6776728743407	81.5988237729829	1	160.814088501953	1	1
SYPL1	60.6308297505841	58.8267178071791	21.7526716961349	99.1553987495657	1	67.4109909371678	1	100.455016587103	154.551928313448	70.3446970850442	1	1	1	1
SYT11	67.1657241733357	23.7364759992924	101.054721855744	1	1	22.6973167232167	1	19.6428190935997	17.8021576317566	35.2777503877921	1	1	1	1
SYT7	1	1	1	1	1	1	1	1	41.6555317275427	1	1	1	1	1
SYTL1	43.4932832600223	26.2652164929038	122.955206568959	43.122769088165	43.8282435085831	1	36.3133923428184	1	16.3843164383398	1	1	1	1	1
SYTL2	53.4728707143527	1	115.008944481424	1	1	1	1	51.7864796795017	30.5738054268443	17.1422031205428	1	1	1	1
SYTL3	154.174417077121	29.4396486861162	209.738222491082	21.6275231045324	43.0046895189796	22.2271228956343	14.6683034721812	100.733927854117	60.9854830443509	34.6820624144739	1	1	1	1
SYVN1	29.8662043607358	42.0915589134006	40.9946764302534	80.0704736515211	24.7896186653567	36.6787857339551	212.055634315429	43.5523345920224	49.5189014808348	48.2375522414446	1	1	1	1
TACSTD2	1	126.22155658303	1	1	1	1	1	1	276.529452400124	167.324222547718	383.605509019792	1	1	308.455935925395
TAF13	54.1664281291851	58.4331738334841	55.180947053324	64.4102192781576	61.3428155257204	63.1322115641646	22.8014618922879	64.1555458441514	80.0893249952095	71.4026289987526	111.510055481208	1	1	1
TAF15	109.224331776813	89.3630991457217	120.462527828892	92.4607249819456	39.3021974451724	66.0596354416191	19.25616567375	71.1194355380695	75.2890969325946	73.5298236574208	1	170.616629529703	1	171.001045286042
TAF1D	135.712943745476	96.9453125777284	122.903136513345	228.332067350201	40.7428305672111	68.7987161475163	62.025549783018	178.07493933282	152.807344147932	89.3435353722061	1	1	1	1
TAF4B	19.0523639162275	1	1	29.9014074679362	1	1	17.7173400244002	1	1	1	1	1	1	1
TAF9B	15.0873751270793	1	1	1	1	1	1	26.8236038636912	16.8334334678501	1	1	1	1	1
TAGLN	1	101.708173752139	1	1	1	66.4930290208198	1	29.1251737786288	69.9090393624022	128.910059446679	1	1	1	1
TAMM41	1	1	16.5013168043899	14.7879887571834	1	1	1	1	1	1	1	1	1	1
TANK	95.6910162130288	65.5659521485655	57.9871684796418	75.0528391605629	136.067765855364	46.2876391275906	50.6415170637039	120.21872892362	40.5721482927445	67.6098706645711	1	1	180.33661716709	1
TAOK1	89.791257099611	103.857988813819	120.696023130377	60.3943473430808	91.6486011407118	91.6536968184702	28.2275310774953	106.191932431998	66.952996017977	92.740169026749	128.029653454065	1	1	1
TAP2	59.636127959873	55.3028826373047	101.201911474037	46.9457804918393	58.5679339981965	54.2693698159096	37.1819210026407	43.5825592465301	33.2315396317169	90.0189962954998	162.154978596264	203.134866891131	1	206.930742175832
TAPBPL	28.0696001225444	35.1934836626796	73.3859637530887	17.6141904600101	18.413131331904	35.4035237255275	74.4605580814774	1	17.7299081956625	27.8486288183775	1	1	1	1
TARSL2	21.0514629374326	1	17.5005340433545	19.7653510061501	1	1	20.54074108852	14.3750075904503	1	1	1	1	1	1
TATDN2	34.1851574380961	15.3649143340775	41.2327807153736	20.047257746321	1	1	1	19.7821433488459	12.5914280669355	1	1	1	1	1
TAX1BP3	18.6654728384353	47.5141749343564	21.0258664667618	16.6876048265981	21.8968478251219	52.4234066135299	1	48.2470255617938	69.5834559619635	74.1835500970454	1	256.933473124971	1	1
TBC1D10C	43.517871455972	1	135.270959471907	24.2898327156997	90.3531001516881	1	1	24.9102106878862	1	1	1	1	1	1
TBC1D13	1	1	25.7796578808569	1	1	1	1	1	14.2438468744665	1	1	1	1	1
TBC1D2	1	39.5428464034989	1	1	25.10731082303	62.8482094959163	1	19.9061831311861	37.9865727533418	20.0597625850726	1	1	1	1
TBC1D25	18.488636947739	1	37.0607762977413	17.2312227450912	1	1	1	1	16.8321275788775	1	1	1	1	1
TBC1D31	1	1	56.2863751674953	1	1	1	1	1	1	1	1	1	1	1
TBC1D4	66.6576539230284	1	1	1	1	15.0801477106491	1	1	16.3668519157574	20.6223512796887	239.953089601469	1	756.373274647338	1
TBC1D8B	1	11.9465104605171	16.4319368700215	16.6427810360368	1	1	1	1	21.4356711397255	1	1	1	1	1
TBC1D9	1	41.0003822663332	1	78.0888624439296	1	42.2814557307202	75.1666037099825	17.9311576908582	19.9766124450331	44.5030860841203	1	1	175.9752330945	1
TBCD	54.7600227563507	28.2574702632543	36.568117821174	1	1	25.987256230725	1	22.8844640634522	50.9470211960646	25.4339838371173	1	1	1	1
TBCEL	1	1	22.2100984009733	1	1	1	36.3538977260889	1	21.508079623753	1	1	1	1	1
TBL1XR1	103.52512730691	71.4598781725917	73.6865646380529	73.47894291755	68.6415128485493	69.6649356471895	47.9557043939635	79.4116107609265	136.584149178873	67.8874835809908	137.949813952407	213.513081086966	1	1
TBL2	1	17.9994528204509	14.114792798298	1	1	20.9137626499017	28.4962764486656	42.4130707265189	17.4799198711116	13.7206817049525	1	1	1	1
TBX21	40.2726215874428	1	454.688649944211	1	1	1	1	15.9987816622655	1	1	1	1	1	1
TBX3	1	1	1	1	1	1	1	1	34.3595298278584	1	1	1	1	1
TC2N	116.832982724835	1	51.6779278467972	20.1712693786668	1	1	1	28.2621323132231	61.9259664584125	17.5229344777885	1	1	1	1
TCAF2	23.4973526768968	1	19.8085752044328	1	1	1	1	1	1	1	1	1	1	1
TCEAL4	1	29.7579739201032	1	1	1	49.2623419622395	1	65.1572742234161	59.4436196560128	74.1617899256091	1	1	1	1
TCEAL9	1	19.6502252122138	1	1	1	53.2264141526577	1	28.3502861665756	45.1645523704572	39.5398834379405	1	1	1	1
TCF19	1	1	1	1	1	1	1	1	1	18.7813227874357	1	1	1	1
TCF3	24.8902838096937	21.9692371838749	37.7395725983936	49.6373138045426	1	17.6432446804781	73.1211206046495	12.8248155404399	45.7958777237878	24.2408098171006	1	1	1	1
TCF4	20.725948291045	72.8236087030126	31.5863499868697	373.631653984953	34.7571655114858	92.5437572700395	106.664237191254	124.752148944083	93.5908419302343	150.949911731788	105.961552871739	2111.19550045664	302.402512552446	1
TCF7	251.510968447315	13.9718479814401	46.0713311426786	46.1065578226439	31.3219307171637	1	1	20.852224044475	1	1	1	1	1	1
TCF7L2	1	69.8692099304305	1	1	24.832187609879	38.7257364706603	1	1	38.365143017907	34.7730124434568	1	1	1	1
TCFL5	87.4300239868371	98.4202885698715	89.488818512691	111.653971235498	159.852351323505	80.846253576994	29.0322686374181	202.09463406475	99.3197255628087	75.3479567380937	1	230.203078165283	1	1
TCHP	1	1	24.2356145392592	1	1	1	1	1	1	1	1	1	1	1
TCIM	1	68.7104790733456	1	1	1	1	1	137.706577508666	287.66575587913	63.308769100051	1	1	1	1
TCL1A	1	1	1	1	1	1	1	1	1	1	1	939.241814695939	1	1
TCN2	1	18.4322115134932	1	1	1	87.6791947663344	15.9601391021884	1	1	12.3700206909264	1	1	1	1
TCP11L2	1	1	15.4209899773188	17.4787342035882	50.1650540748606	1	1	1	1	1	1	1	1	1
TDP1	22.8194373711454	1	18.1662518218524	16.515604076967	1	1	1	1	1	1	1	1	1	1
TDP2	48.6359696952441	52.9225713847415	74.6127086771975	53.1773542398079	458.304552110476	151.100959936306	14.0677067904995	87.8686348311338	67.9622369620002	51.6178717380409	1	1	1	1
TDRD1	1	1	1	1	1	1	1	1	38.9510432904188	1	1	1	1	1
TEAD3	1	1	1	1	1	1	1	1	37.5342455163982	1	1	1	1	1
TECPR2	1	16.7674264189208	16.6445404589729	1	109.715143057968	10.6123675382787	1	15.7069166182879	14.0474495554716	1	1	1	1	1
TEKT4	1	21.4318020544929	1	1	1	30.9405861692029	1	1	1	37.6097663169222	1	1	1	1
TERF1	66.3606792433397	45.2148575073484	119.02612351263	76.8920956797098	37.3957976343284	31.5761042864884	24.3255789251837	37.0137826460819	53.2215700304477	39.9989177101486	1	161.48960972678	1	1
TES	86.4795069447064	101.797563502444	246.151220496477	56.5007231619908	68.0124371365953	33.8860784068094	35.9431951539261	92.2721982342556	81.1570544695429	104.227236154841	1	1	97.4652841665633	156.954573577036
TESC	1	51.7946599969352	31.6132419155156	25.5533595412176	1	1	1	32.9160117085076	27.773292209372	14.5085518770554	1	1	1	1
TESPA1	51.1632185870474	1	41.717631690773	1	1	1	1	72.2841477736452	33.2110263413948	1	1	1	1	1
TET2	22.7640403679512	101.24343792708	46.1685127915488	24.5967174622199	101.723882465881	81.614512480659	1	28.1172563974825	29.2949148595971	107.083185439693	108.462145462781	1	1	1
TEX10	1	1	13.4709961247116	1	1	1	1	34.3143516075813	17.8941422763634	1	1	1	1	1
TEX14	1	1	1	1	1	15.3432288659007	11.9349040883986	1	1	1	1	1	1	1
TEX2	1	12.6852005081967	13.3194999998565	1	1	33.0399037799017	1	1	15.9993920663427	13.8172456639879	1	1	1	1
TEX9	1	1	1	20.5795110743434	1	1	1	1	1	1	1	1	1	1
TFAP2C	1	1	1	1	1	1	1	1	28.9985671373837	1	1	1	1	1
TFEC	1	29.9262934357433	1	30.0862954299567	1	44.1783703086124	1	20.130937127007	1	38.9491818356743	1	1	1	1
TFF1	1	1	1	1	1	1	1	13.5987176338782	90.9556415071348	557.644216605963	1	1	1	1
TFF2	1	1	1	1	1	1	1	1	120.610443002221	1	1	1	1	1
TFF3	1	1	1	1	1	1	1	169.513362887018	825.259788955486	1	1	1	1	1
TFPI2	1	1	1	1	1	1	1	1	113.932052124848	1	1	1	1	1
TFPT	1	1	1	1	1	23.4510865532466	1	1	1	19.6573020931478	1	1	1	1
TFRC	62.5498092116003	130.15073565749	27.5568134930386	41.266180225002	1	696.553100632507	18.5711862118289	81.5513571283924	144.918457516859	250.482932069921	1	147.632531727629	165.823073874452	1
TGFBI	1	341.71131757085	1	1	1	551.736057104211	1	55.5901286671567	36.6590894674007	466.04604811581	284.513118184875	545.25639265156	1	241.756801861132
TGFBR1	18.0570446892943	37.5509303064441	87.6544438790802	34.7939932785381	48.7221564181249	66.2437171620055	1	49.7236769702352	35.407808885579	83.1837394439815	109.886220760931	155.709555326152	1	1
TGFBR2	123.548778001856	97.380158998778	131.182411773577	93.8723167585366	119.24762730557	100.22003038506	1	166.000877318119	31.624465212067	84.6053587834262	1	230.796092735917	1	1
TGFBR3	59.2838393175657	22.2094632214127	306.090780775803	1	1	1	1	23.9828508125049	17.412827994877	28.845265443067	1	1	1	1
TGIF1	176.490385183893	156.63497942534	52.9321544414441	256.408403698585	35.8903936354833	210.306732683269	1	171.287214659522	163.419919376194	223.794626400806	157.001350700796	183.600303374107	253.397690639648	1
TGM2	1	72.5286489529471	29.891149257838	17.7806896269403	144.39280781063	208.495008871456	1	85.0449158888899	67.2711420432109	123.711662004877	1	1	1	1
TGM3	1	1	1	1	28.7389493254802	1	1	1	1	1	1	1	1	1
THAP2	1	60.1838040027256	17.3156994173164	1	1	97.8837070452028	68.5163367621493	78.4851864686514	74.9049596949167	50.9195734032381	1	1	1	1
THAP7	15.930938462337	1	13.1742671164817	1	1	1	1	1	1	1	1	1	1	1
THBD	1	394.008741421952	1	1	165.886336173504	400.909240986446	1	142.366579183558	24.621330050698	450.567758203168	149.666892158771	1682.77363727191	1	468.050018197738
THBS1	40.3782259164799	772.673567356855	1	1	1	451.384293068098	1	141.208032863472	134.261368771367	327.416368861086	1	1	1	1
THEMIS	70.5541076580799	1	1	1	1	1	1	14.2386371230512	1	1	1	1	1	1
THEMIS2	20.5293956024723	324.307248748816	217.775496691397	281.990581987791	314.036798546695	234.213513111534	129.796018883738	116.562999141642	22.6811701071835	244.491587592291	225.080301544266	995.804622823292	489.882893984467	197.793799072139
THOC7	40.031528149717	45.203577592959	60.8908130210865	26.9603273232609	26.4067842345128	45.2153177931905	14.8349944618912	20.6940660951357	64.4480170324607	53.236768057847	1	1	1	116.044606436267
THSD7A	1	1	1	1	1	1	1	29.0004780059066	1	1	1	1	1	1
THUMPD1	134.652850184474	55.3576932765163	122.198387851336	130.823709423707	1	47.2492621842417	31.6453157210119	53.5914134484408	55.7273524417089	66.759822107051	1	1	1	1
THUMPD2	1	1	14.7274816521988	16.1328549980674	1	1	1	1	17.1555591535793	1	1	1	1	1
TIAF1	26.3542754946076	13.505246607099	16.8327783272906	14.5840716269802	1	1	1	15.3792316177409	1	1	1	1	1	1
TIAM2	1	11.2087416494396	1	55.1752133204434	33.3965760333623	1	17.4335270258653	32.3933626719813	1	1	1	1	1	1
TICAM2	1	16.5579318422913	1	1	1	1	1	1	1	1	1	1	1	1
TIFA	40.5637160698364	12.617404872174	23.9811902092544	23.2654978147525	1	12.1017740534036	79.4619810276346	61.0355307972099	32.3481351511972	1	1	1	1	1
TIGD1	1	1	20.268117685517	1	1	1	1	30.9642253172041	1	1	1	1	1	1
TIGD3	1	1	1	1	31.9025713882234	1	1	1	1	1	1	1	1	1
TIGD5	40.8991167210355	35.6472741405557	25.8265010968517	86.329343474071	16.5659712449802	22.4243857100206	22.2677031853622	37.6400403916223	27.5587923636382	23.2965874452823	1	167.27322189788	1	1
TIGIT	162.920112235775	1	103.890375350852	1	1	1	1	28.4659764064171	1	1	1	1	1	1
TIMP1	51.5396679324059	1256.1915178216	63.4523091233847	1	344.10464224582	577.420429771104	52.790251043444	596.743601621612	405.336845828888	516.212356307466	364.693917683988	1	1	419.471258170083
TIMP2	1	231.841087375335	1	1	270.865303401215	571.523901027498	23.3957243550303	51.6974741280972	1	229.665458736628	105.699407626986	1	1	1
TIMP3	1	1	1	1	1	49.8911937624353	1	257.573296270869	154.371576714806	263.80374922737	1	1	1	1
TINAGL1	1	1	1	1	1	1	1	13.6502245461102	23.3364614479764	58.4371966357688	1	1	1	1
TJP1	1	19.6532263288913	1	1	1	1	1	14.4101264112399	32.2589689327397	38.1275824317175	1	1	1	1
TJP2	1	27.5412092102588	1	1	1	20.1770970039254	1	60.6684789844015	80.1123337018469	47.2014584916471	1	1	1	1
TK1	1	1	1	1	1	1	1	1	27.6418769965883	46.9260869744286	1	1	1	1
TK2	1	35.8936240260812	16.9960398242446	1	1	28.7478697063264	1	1	1	23.9301904531284	1	1	1	1
TKT	64.028388182746	626.870802475476	80.5301464779949	49.5551723027733	927.311875819798	180.319458079091	34.5296850306783	58.5865852442458	197.051704881121	131.584294683055	145.650303384334	1	1	1
TKTL1	1	1	118.701124094026	1	1	1	1	1	1	1	1	1	1	1
TLE1	1	13.3257083881927	69.8284616893702	87.3413735719359	1	1	45.5433872646022	26.3479008946807	25.0506488572829	18.4675940794909	1	1	1	1
TLE3	90.1097426469388	81.5829155458574	36.2674835073038	115.260732054166	318.464556049383	63.2575444477196	39.5434114726265	60.0910341350296	58.9018824125556	67.2678754381881	1	1	203.540638575158	1
TLR1	1	30.1996706078038	15.9746605879636	1	111.678243031306	16.1890807674817	1	1	1	13.3480757089015	1	1	1	1
TLR10	1	23.6697739566777	20.6948199070082	57.5697486619606	59.2764223500104	16.8299546938402	1	27.3849916347341	13.7750111396238	24.1138551223422	1	1	1	1
TLR2	1	157.826284017606	1	1	296.061279024386	79.8783080680255	1	19.4201792954967	1	85.0735856173955	1	1	1	1
TLR4	1	69.9441497832518	1	1	197.157111416586	60.6532578042543	1	45.7400278859938	1	19.7056481870223	1	1	1	1
TLR7	31.6032253222702	55.9086236003845	43.1073153763508	48.0129970834461	89.4717209651532	48.7365657531906	14.1957335181421	31.6401344634383	23.1968524904383	44.912483937925	1	209.093142552088	1	1
TLR8	1	103.696272320924	1	1	132.766992823268	50.3171453086851	1	1	1	20.194033919492	1	1	1	1
TM4SF1	1	135.633993152004	1	1	1	81.9932475470769	1	17.7273310397941	675.318928278608	215.58613052626	1	1	1	1
TM4SF19-AS1	1	1	1	1	1	18.6976568194758	1	23.7150985205115	1	1	1	1	1	1
TM9SF1	1	12.1571873628978	13.7026263675546	1	1	1	21.7891379986767	1	13.7481598179326	1	1	1	1	1
TM9SF2	77.6664673996403	142.653982145464	89.6844992559184	79.7085671342342	138.316846144367	144.656829043167	129.538176587671	57.8592549881389	121.563599595374	136.742508175905	193.833813606584	360.490597769885	1	160.763400193837
TM9SF4	15.120580299816	30.7080978758805	22.2944950659577	1	1	15.7518766538981	23.4437550857419	1	15.3276837211049	1	1	1	1	1
TMC5	1	41.4129226285137	1	1	18.5810041821723	1	1	1	67.0743334113265	23.7790488427264	1	1	1	1
TMCC3	1	35.4412322812632	24.5865702916483	1	195.376009139558	26.2266333494168	1	57.5354676173897	1	48.1535715663506	1	1	331.934280490496	1
TMED2	82.8636415514623	102.630320567765	111.738191490461	66.8346548266539	54.9822322964457	118.762199882806	196.87836422447	92.28422330866	288.079806162933	100.469281845873	109.845725940777	253.95033637638	1	1
TMEM109	59.2752360926703	65.24345498937	124.520680930468	80.3977879346457	1	77.1224630182797	31.446431604434	70.1372340694067	59.6847109596171	133.408597255758	1	256.971612052855	1	1
TMEM121B	1	15.2899284557702	1	1	1	1	1	1	1	1	1	1	1	1
TMEM131	33.2408253205556	40.429924718747	50.0975883128626	82.805948768417	22.2774876683311	29.4407675252129	31.2225551047727	40.2112259410484	27.5410409280919	53.1982475658701	1	1	83.3515809647066	1
TMEM131L	47.4852508554112	29.2566149237259	61.12680685991	81.2237527241331	28.7783423933231	1	1	31.7899154105418	1	1	1	1	1	1
TMEM144	1	18.6876819014293	1	1	1	28.8030673760704	1	1	1	20.9706155465912	1	1	1	1
TMEM147	47.0965553052973	82.0282638104315	39.3313398274906	36.7238345450088	1	125.73859230745	119.870820414349	44.8295959091291	127.803593243678	96.0590901530247	1	1	1	1
TMEM14A	22.3623736490828	1	26.3176918140707	13.9989182968345	1	1	1	22.0090500842541	117.029393951656	16.7319906134036	1	1	1	1
TMEM14C	31.5196186158038	51.0368760254718	1	22.8645479293948	1	55.0278790815301	37.2545050188773	19.9914753617008	53.8026963539095	69.3264763804818	147.39205816754	1	159.917569254367	1
TMEM150C	1	1	1	1	1	1	1	25.2955906388354	56.8298782147478	1	1	1	1	1
TMEM154	40.5854367541357	96.160482103425	40.9465565594037	106.038265427965	649.173698896766	17.7377507198416	18.3697384328668	114.388268655899	51.7727950163746	25.9048596687465	1	1	1	1
TMEM156	45.5463502802322	14.9942057913796	32.4021707853443	105.498755744475	30.1314094195731	1	57.1841506525011	41.9574941100718	10.4015384559222	1	1	1	1	1
TMEM165	47.2408869393461	100.629948788322	56.7541373793171	60.1720513252671	46.7303590168464	85.209528145973	42.6440627379053	76.6330345889374	87.2109313213588	110.2251696351	1	143.787235597309	1	1
TMEM170B	1	50.9793676493335	1	1	23.8868245769047	20.07823111442	1	1	1	23.9296467778965	1	1	1	1
TMEM173	69.0089966093236	61.0316054863251	58.2110539610596	1	1	29.2111383522011	1	28.9538187130128	40.2524144535833	45.587647484028	1	1	1	1
TMEM176A	1	237.983289861606	1	1	1	378.648159472156	1	40.4052066422657	92.2710688871481	190.531508801484	322.020887194653	1	546.430808240456	1
