NAME	CD4.memory.activated	Monocytes	CD4.memory.resting	NK.cells.resting	B.naive	Neutrophils	Macrophages.M2	Plasma	CD8.cells	T.cells.CD4.naive	B.memory	NK.activated	Eosinophils	T.cells.regulatory	T.cells.helper	Macrophages.M0	Macrophages.M1	Mast.activated	Dendritic.cells.resting	Dendritic.cells.activated	Mast.resting
CDCA4	142.99344091758	1	1	1	1	1	1	1	1	1	1	42.4389119553378	34.1125163440382	1	1	24.6998165323274	1	19.4972216644289	21.8244262956713	1	95.0169408860445
CDCA5	43.568556952459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDCA7	40.5030298368235	1	1	1	1	1	1	1	1	1	1	50.3253064748274	1	1	1	1	1	1	1	1	62.777841545495
CDCA7L	81.1304309825049	1	1	1	123.269986693415	1	29.2964185411363	1	1	1	45.2543507657911	1	28.7281812585852	1	1	30.7108735425587	1	53.2618378398702	25.7567789398097	1	60.698149547054
CDCA8	86.6797190701759	1	1	1	1	1	1	1	1	1	1	136.512898056043	1	1	1	1	1	1	1	1	1
CDCP1	30.9853115048522	23.2392119647507	1	1	1	1	36.8895160127072	1	1	1	1	1	1	1	1	47.4110789596341	1	33.4113524733804	39.5570451134961	85.8172325510508	42.0822076738109
CDH1	187.275981354131	134.639843297369	1	1	1	1	1	1	1	1	1	1	1	1	1	91.4114389223616	1	193.390604036689	61.4941314928755	193.752126524551	187.001123678061
CDH11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	280.183302958971	1	1	1	1
CDH23	1	21.0455377743077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDH3	39.1611756475322	39.3061786440813	38.7912815893168	32.7298402027762	1	1	1	1	42.3787034252619	15.4499258106837	1	1	42.0346851503054	39.6948876931386	31.6550028306814	28.8346070482788	1	57.8090006956776	1	36.9161205979355	1
CDH5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.544417773371	1	1	95.4360839237349	1
CDK1	105.612810787512	1	1	1	1	1	1	1	1	1	1	27.3092269486805	1	1	1	1	1	1	25.0893465049509	1	1
CDK11B	1	1	1	28.2131197674995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDK14	1	1	1	1	1	1	1	1	1	1	28.8504539433677	1	1	1	1	1	22.240538583326	1	1	1	1
CDK15	1	1	1	1	1	1	1	1	1	1	1	1	31.4708183394997	1	1	1	1	44.6092787415974	1	1	1
CDK2	64.3053891597759	1	1	1	1	1	1	1	1	1	1	133.996518003261	27.4741551872728	1	1	1	25.1773589832669	22.7029782976706	31.74573656549	1	17.782784224337
CDK2AP1	607.930838263707	160.675448759062	1	1	1	1	107.244822211375	1	1	1	1	1	117.2859070709	35.9782562840286	29.3111846157863	178.789851563636	357.547291601267	265.87403947284	241.408095374475	220.336058899252	810.500642923995
CDK5	23.1668336536172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.7681000526667
CDK5R1	1	1	1	1	93.8173603167942	1	1	1	1	1	32.7191841059155	1	1	1	1	1	1	1	1	1	1
CDK5RAP1	28.2713656101995	1	1	28.4065954195656	28.0308512002838	1	1	1	1	18.362231140672	35.101351914329	29.5560831557516	19.39324749198	1	1	1	1	19.8320317985823	1	1	1
CDK5RAP2	28.5301710623445	1	1	21.9188185302132	1	1	1	1	28.1664526000243	1	1	1	1	1	29.4335996576039	1	1	20.8690440467946	1	1	1
CDK9	1	1	1	1	1	1	1	1	1	1	1	1	33.2641846913621	1	1	1	35.1828719273307	17.3545620027212	1	1	1
CDKAL1	27.2144929126983	1	1	28.5704713523945	1	1	15.7579280150667	1	1	16.8743905076784	1	37.9717184707186	16.6218151400269	61.852706506614	1	18.9478263417566	26.0844438108215	16.6717155471898	1	1	58.550677091355
CDKN1B	76.0205143728567	89.3296094627496	463.509567502971	176.064972236862	247.630686167972	117.695567062319	69.7422337249284	76.3619633679619	323.477012558015	103.16781413048	217.813523345859	230.47038846484	139.879533341003	579.525061414163	387.301674454072	52.9559477696548	27.0824457173529	43.3285019224665	90.3010028585388	84.1435597217844	1
CDKN1C	1	103.152030555583	1	1	1	1	23.2481040356647	1	1	1	1	1	52.7474764667178	1	1	1	109.764607192345	32.2120287613473	1	104.133309777295	1
CDKN2A	235.594136274336	1	1	1	1	1	1	1	1	1	1	26.4943581384844	1	31.5746203821473	32.1088278230073	1	1	84.8440973178653	1	52.0222092759962	297.08342710594
CDKN2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.5330211783997	1	1	1
CDKN2C	21.7393971830421	1	1	1	1	1	1	1	1	1	1	71.670314645192	1	1	1	1	1	1	1	1	1
CDKN2D	18.4963553438942	33.3589457920299	28.9331878975505	118.292549027917	39.5398056409472	302.626025097321	1	1	39.4297183894058	54.7757087762938	46.3738587723083	28.5431827096366	33.4049249805129	1	1	1	1	1	1	1	1
CDKN3	70.239778347189	1	1	1	1	1	1	1	1	1	1	37.7588479662057	1	1	1	1	1	1	1	1	1
CDR2	25.1743092406369	1	81.1311272610329	1	30.8023232190649	1	1	28.8019370092324	65.3001854879409	21.3275674570669	1	20.3989296489318	38.0050757166473	82.5516413864371	86.3251433530258	1	49.6579463992579	22.2590399463799	1	1	1
CDR2L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.7163186823865	1	1	1	1
CDS1	1	25.309225159033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.959411054198	1	30.5965828989653	1
CDYL2	1	1	1	1	1	1	1	1	1	1	1	37.1622239425023	1	33.8546151211276	52.7250540151694	1	1	1	1	1	1
CEACAM3	1	1	1	1	1	81.6827763856558	1	1	1	18.7904397631327	1	1	1	1	1	1	1	1	1	1	1
CEACAM4	1	1	1	1	1	51.2141279390487	1	1	1	1	1	1	1	1	1	1	1	1	22.2337392979487	1	1
CEACAM5	44.1936585307944	178.77641007999	1	1	1	1	1	1	1	1	1	1	42.897578448134	1	1	1	1	164.403718803623	1	130.670573206178	1
CEACAM6	1	445.854213412853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	384.178254076611	1	402.362409675346	1
CEBPA	17.8029215077123	39.1292267640638	1	1	1	1	59.9572770097283	1	1	1	1	1	1	1	1	43.0667289496577	1	1	21.4525887742826	1	35.0576171032875
CEBPB-AS1	1	1	1	30.8078533274995	1	36.4296500424853	1	1	1	16.0547185692818	1	1	23.7826566621997	1	1	1	1	1	1	1	1
CEBPD	279.346666532854	935.731172349659	57.2040054126228	400.408152731671	1	1394.80063666897	619.954784504936	1	69.3881252878849	1	1	323.426823367345	306.625968579637	1	1	369.713620852744	715.461172609749	442.06730056161	750.113708120344	630.112230499833	262.652054298261
CELSR1	52.4194698382892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.4729607433275	1	34.6623987334679	1	1	1
CEMIP	1	1	1	1	1	1	1	32.865016531418	1	1	1	1	1	1	1	1	86.8147475284889	37.5924848654635	1	1	1
CENPA	37.6552956360904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPC	1	20.3770964854406	46.1668305320487	50.4171586617068	40.0987370986612	1	1	1	46.7028266818592	49.8699448666241	29.3195592243625	116.839064225712	34.9473751473999	45.4021528861179	42.4894499463481	1	1	1	1	1	1
CENPE	52.6860321698018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPF	103.800857236206	1	1	21.4572333059041	1	1	16.4157981111892	1	1	1	1	85.4819520177694	1	1	46.1526781908226	24.2201213468889	1	26.7391941644644	30.6676240842165	1	1
CENPH	67.5427799423326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPM	90.4215825267476	1	1	1	58.8696515701779	1	1	1	1	1	1	16.4003282900488	1	26.1853510694979	38.100650692597	1	1	1	1	1	1
CENPN	79.7430231195939	1	1	1	1	1	1	1	1	1	1	53.8087423842076	1	1	1	1	1	1	1	1	57.7994669088382
CENPO	29.9547355670167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CENPS	17.7261018355872	1	1	1	1	1	1	1	1	1	1	48.1371803388171	1	1	1	1	1	1	1	1	1
CENPU	49.6759567365941	1	1	1	1	1	1	1	1	1	1	93.8063772749679	1	1	1	1	1	1	1	1	1
CENPW	161.50112187889	1	1	1	1	1	1	1	1	1	1	32.6864446982735	1	1	1	24.9597602240495	1	1	34.5988640172902	1	37.6106134842271
CEP120	28.9003016155336	1	48.4913309250215	24.0334772318319	43.3344571367431	1	16.6875363569173	1	41.8088128514271	30.6196317336934	39.6918039898422	1	34.3726062683338	109.525349265557	62.7626390707792	1	31.1553030698343	22.9304919095469	1	19.6932670717751	1
CEP126	1	21.473965379421	1	56.4979335268245	1	31.849371328859	18.3546245877369	1	1	36.3154814302365	28.2730677441495	24.0403851134751	1	1	1	14.1369950788393	27.2158568642342	21.9729554155201	1	1	1
CEP128	1	1	1	1	1	1	1	27.5771295542832	1	1	1	1	1	1	1	1	1	1	1	1	1
CEP19	1	22.4106775201869	1	26.6066817723515	1	169.0102965254	1	1	35.7715050782916	24.7387533731068	1	1	40.2290159572441	33.7477813971443	31.6498924543126	15.7566951835308	1	21.5050761251569	1	16.7995579661694	1
CEP192	20.0632339360734	1	1	36.8508802556543	1	1	1	1	1	22.0422781249546	1	1	1	1	1	1	1	1	1	1	1
CEP290	23.9503074628414	1	1	1	33.2263507643659	1	1	1	36.8300981115788	27.0671413986456	1	1	1	1	1	17.7179214192411	23.2243025765074	31.9288970947454	1	1	1
CEP44	1	1	1	1	1	1	1	1	1	23.3573718139543	1	20.4544441660695	1	1	1	1	1	1	1	1	1
CEP55	99.1576466380438	1	1	1	1	1	1	1	1	1	1	32.8585762329131	1	1	1	1	1	1	1	1	1
CEP57L1	1	1	1	1	1	1	1	1	1	1	1	1	24.7247186738574	1	1	1	1	18.4023194331255	1	1	1
CEP63	19.9526691694069	20.5380199967645	1	27.8461127963125	1	103.333409376058	16.1010263710063	1	1	1	1	1	1	1	1	1	1	17.3842822547704	1	1	1
CEP70	34.3546084204909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.8609854856833	1	1	1
CEP78	33.645736814584	23.3867056656348	36.2106748785058	326.462398179178	42.5399470926308	1	21.2675576339577	1	76.8267924711709	35.7529699010053	28.7331901822101	137.037081655485	1	27.425779155376	41.7577811006677	16.7589790507224	19.9768084343231	22.4213687406386	27.7409221568825	1	19.0426428671521
CEP83	1	1	1	1	1	1	1	1	1	29.4793894663369	1	1	1	1	1	1	1	17.3414944283298	27.3453353812222	1	1
CEP85	1	1	1	1	54.8627791288638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CEP85L	1	24.6080813493903	47.7375941248619	53.813938149403	1	1	1	1	52.8105422372086	60.853310168328	1	38.6647071113954	1	54.0384282280339	74.3574545626741	1	77.9073875221108	1	1	1	1
CEP95	27.4516403802968	18.7111517602463	1	29.7317668443707	37.9187692553075	1	1	1	1	1	1	1	1	1	24.2602894196694	15.7911290483028	1	21.9632953090685	1	28.9148548624579	20.9726486126056
CEPT1	1	39.1591774238973	1	39.3462378029882	54.9225662221972	1	26.9825492499781	1	1	34.2862100703061	40.7358639022575	19.1196662387508	27.8807158042085	1	1	23.4264251147935	1	22.646721878185	16.6732546678175	17.5873980187311	1
CERCAM	15.4182493717721	21.7671033053244	1	34.1696878593164	1	39.0947439785237	19.1716598747889	32.2655545576926	1	27.7317729930616	1	30.8767405422449	26.7165535075181	1	1	20.7873141690239	76.9628404313016	32.1191841364309	1	1	1
CERS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.4157186219754	1	1	1
CERS5	14.5345182303621	20.5013204642782	1	1	1	33.2248856129212	1	1	1	1	1	1	1	1	26.4471018510314	17.2998709108665	41.485837272625	1	17.195770072274	1	1
CES1	54.6561398560054	23.1815512793494	1	1	1	1	44.5462568188946	1	1	1	1	1	1	1	1	41.832089860839	40.1708046332141	1	1	1	1
CES4A	1	1	1	1	1	1	1	1	1	21.8430913559	1	1	1	1	1	1	1	1	1	1	1
CETN3	24.9714705364166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.1177818225178	1	1	38.8417419780451
CFD	30.5737151590493	164.585579782996	1	1	1	193.338945649226	334.152663238833	1	1	1	1	1	1	1	1	81.9594179717596	113.293845352211	1	1	26.5488312323847	54.6973438044669
CFH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	244.730107958202	1	1	1	1
CFI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.5141019484796	1	1	1	1
CFL2	29.5726224774655	15.3228719280565	1	1	1	1	1	30.92091614597	1	1	1	1	1	1	1	1	25.155706232689	30.9702450401636	1	34.990975266669	1
CFP	1	196.446508608169	1	1	1	174.123354890207	1	1	1	31.7718486111594	1	1	1	1	1	1	1	1	26.2686133159945	42.2670828294779	1
CGAS	15.6606791533286	27.0605338055595	1	20.3148083539762	1	1	20.7731228047803	19.2270536635306	1	1	1	25.8129365863447	61.3251934590433	1	53.484762187004	23.7403018527015	1	32.5246759396	1	41.9342908935825	1
CGNL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.2451009148518	1	1	1	1
CH17-340M24.3	1	1	1	1	1	1	22.0152515989612	1	1	1	1	1	1	1	1	25.6596307174509	1	1	35.6013928057847	1	1
CH25H	1	1	1	1	1	1	91.696062036523	1	1	1	1	1	1	1	1	42.0976224957008	91.9830837608445	1	1	1	18.3820611263963
CHAC1	1	1	1	1	1	1	1	48.329462542528	1	1	1	1	1	1	1	1	1	27.9434278792621	1	1	1
CHAF1A	29.1323839349479	1	1	1	1	1	1	1	1	1	1	26.8557840765051	1	1	1	1	1	1	1	1	60.1812903454457
CHAMP1	23.4201698159031	1	1	1	1	1	1	32.1405218071187	1	1	1	1	1	29.3695138067381	1	1	1	14.3906646334312	15.4365362884639	1	1
CHCHD6	1	1	1	1	1	1	30.8223320042156	1	1	1	1	1	1	1	1	1	1	1	1	1	60.7417422960029
CHD6	19.4600176955367	22.147280735448	44.6049148102204	32.0568897622179	1	1	19.2812562489273	1	37.8732737738501	45.0946589647963	25.721784643748	1	1	1	34.4148273376861	1	1	26.2989858254563	27.2660518782187	32.1843187826839	1
CHD7	17.0299555827584	17.2332749013649	36.9659740233048	41.2818384682698	131.963328908265	55.6992156968747	1	1	1	49.068968626022	103.807584121858	1	35.7344638334869	1	37.6040591189721	1	1	37.8158113452952	1	19.3375935903106	1
CHERP	37.1710000008035	16.2106558206883	1	29.2067603391499	1	1	1	1	1	27.0995446089401	34.0207710974705	1	55.2816116159755	32.137021700582	25.1003523064007	1	32.2759102618324	21.1096695907824	1	27.832840203438	33.9319606534661
CHI3L1	1	1	1	1	1	241.443087820705	84.1731279904157	1	1	1	1	1	1	1	1	417.658488987363	145.341394545552	33.4945734603452	1	1	1
CHIC1	1	1	1	1	1	1	1	1	1	19.040937794831	1	1	1	1	1	1	1	1	1	1	41.091112344311
CHIC2	19.2369854064703	1	27.5726750649024	1	1	47.3109810710925	1	1	43.5739848381364	1	1	1	1	32.9047358901969	39.8159836720942	1	20.8088885146735	15.4156191862951	1	1	1
CHID1	1	23.9350879415366	1	1	31.6460953078188	1	51.2731645992871	51.1677106310071	1	29.9493111202227	1	28.2960820438265	1	1	1	31.1665915265614	22.1642759440741	22.0455157338897	25.2852777628936	1	1
CHIT1	1	1	1	1	1	1	352.879221734615	1	1	1	1	1	1	1	1	379.916001884605	1	1	1	1	1
CHKA	18.963185343494	30.6710611273062	1	1	1	1	40.4862609542689	1	1	1	1	1	47.0589426451308	1	1	34.4130635991415	1	63.1464349768775	41.1294811595891	21.2690924028497	1
CHL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.7446207684197	1	1	1
CHM	1	22.949836614548	1	31.887784810057	1	1	22.3230191453848	1	1	28.5140199510375	26.8207774377032	1	1	1	1	25.0679628992797	42.5701720306912	25.4930574681946	1	1	1
CHML	1	1	1	1	39.3747783650044	1	1	1	1	1	1	140.334717709921	1	1	1	20.4453543028729	1	1	21.5126020833845	31.0131252963812	49.752756487275
CHMP4A	1	22.3205982901927	1	27.7910132758948	1	1	1	1	34.9557695406568	22.2156091765266	1	1	19.8892527268484	25.0846172480924	1	20.2929930896691	1	15.2397369765834	16.4658389760256	1	1
CHMP4C	20.0439165818735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.4143593969822	1	1	1
CHMP6	16.8287616423862	1	1	1	1	1	1	1	1	1	1	42.3218054871903	1	1	1	1	1	1	1	1	1
CHMP7	19.335565921489	20.9490612528696	38.9443795950392	22.5221419090177	41.4964814399728	1	1	1	28.1039451671951	79.6129234952553	44.0942241787672	1	1	55.9931857623106	48.1280622019077	18.3926494990218	1	20.0319678962424	1	1	15.322413283354
CHN1	1	1	40.2341217335399	1	1	1	1	1	1	1	1	1	1	56.5772976096091	94.5946293303729	1	137.334083643636	1	1	1	1
CHPF	30.0919365620711	1	1	1	1	1	1	75.9390761037147	1	1	1	1	1	1	1	1	85.9025855631437	27.9541629979397	1	1	1
CHPF2	28.7138545640478	23.3360411694414	1	23.9187150052049	1	1	22.5892166149146	31.8962250388483	1	1	1	13.1002676912731	28.0458187387805	41.558178611902	1	26.8002153609968	41.058929118968	22.8265662873686	1	18.4467578131608	1
CHPT1	1	30.4922718044084	1	1	165.234727269281	38.9903040583533	33.8458297795694	1	1	1	82.5629076021879	1	30.6158426065175	1	1	22.2067721783809	38.264692900762	37.5783473758907	22.4772963925949	28.530622345988	1
CHRDL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.4342573108606	1	1	1	1
CHRM3-AS2	1	1	1	1	1	1	1	1	1	50.2576564454976	1	64.3936803238733	1	1	1	1	1	1	1	1	1
CHRNA2	1	1	1	1	1	1	1	1	1	26.2848715230064	1	1	1	1	1	1	1	1	1	1	1
CHRNA4	1	1	1	1	1	1	1	22.4383591915942	1	1	1	1	1	1	1	1	1	1	1	1	1
CHRNA6	1	1	1	1	1	1	1	1	1	1	1	1	1	35.4762858501145	1	1	1	1	1	1	1
CHST10	20.1355852972016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.7241086580683	1	1	1	19.4925772859706
CHST13	1	1	1	1	1	1	18.1807374699322	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CHST15	1	89.0993841682988	1	1	22.6545296427091	243.615506394985	19.9291708991444	57.4882797796248	1	1	27.218777736617	1	42.0909284181427	1	1	29.5275284370708	53.0728577434352	28.6191413089936	1	1	1
CHST2	26.9895984964501	34.7772856806712	1	193.847067010616	1	1	1	138.201105517186	1	1	1	32.0594519404242	26.9058366373406	37.0045147488219	1	1	1	1	36.5743639686897	40.4187211131846	1
CHST3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.9619480922057
CHST6	1	21.1740893545715	1	18.048114284075	33.6997841895514	41.3264179398492	1	1	1	20.236119808046	1	1	26.1297432213567	1	1	1	1	16.5099505297885	1	1	1
CHST7	35.3655840039346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CIART	1	22.2014164635392	1	1	1	50.8948744161025	1	1	1	30.0690434689571	1	66.6541940453624	1	1	1	1	1	30.0148124752905	1	1	1
CIDEB	20.4873000093686	50.8799355079133	1	44.3321612525878	1	1	1	1	1	1	1	75.5246789308781	1	1	1	1	1	29.1765815408238	32.506239159259	1	103.987647280699
CIDEC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.1240791082822	47.1415796449755
CIITA	1	54.4618206309153	1	1	93.3509579365913	1	80.7821647666793	1	1	1	58.1498827469778	1	41.267431269691	1	1	42.9137305248368	1	1	128.439356619878	73.7880999980533	1
CILP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9198720040676	1	1	1	1
CIP2A	37.5807443700368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CISH	1	24.6087257500465	32.8940224412329	41.2366970648465	1	1	24.311156528587	1	1	153.536246907668	1	1	1	1	1	19.4688648420526	1	1	18.086821648309	1	1
CIT	35.4268135568434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.6035710659866	1	1	1
CITED4	97.2449121302589	1	1	1	1	1	1	1	1	27.2231296740465	1	1	1	1	1	1	1	36.7647202810794	1	1	38.1588783897425
CKAP2	63.5598928777979	1	29.8011204160836	1	58.5592809627788	1	1	1	46.5758088821507	1	37.818621727441	80.2095170551927	1	36.0133906870564	38.2101992717086	1	1	1	1	1	1
CKAP4	93.3117123105012	135.331840442889	1	1	1	386.226681057921	27.7466691084634	165.191292988358	1	1	1	1	64.9774866024509	1	1	96.2753063118362	254.954960152687	127.656970044949	1	34.1085899936456	38.0619773066527
CKB	80.3824969327963	34.8723546095776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.3504454227699	1	54.8747562903113	73.8751223904719
CKMT2-AS1	1	1	1	1	1	1	1	1	1	31.067561356555	1	1	1	1	1	1	1	1	1	1	1
CKS1B	418.122499297996	34.9658162728742	1	1	1	1	27.0654076683932	1	1	38.3836896757633	1	198.303451255644	28.828743055419	24.6458931941472	50.8174338635421	55.024828361221	22.1507884276505	76.427209076661	58.5754930460142	48.3052712016159	108.823613207096
CKS2	57.5588140759505	1	1	1	1	1	20.7017904530213	1	1	1	1	1	1	1	33.4256193094831	22.8181724338667	1	29.5911711640064	19.3228986787071	31.1167360969423	1
CLASP1	28.9490025166776	19.9293955352809	1	46.2741370017213	1	1	1	1	39.1110096259963	16.6194389451174	1	1	1	43.4568167169991	34.3093252840346	16.7542316113487	1	33.7473374747071	1	1	1
CLCA2	62.356428506955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.2154690950423	1	1	127.429210536721
CLCC1	26.836436654851	23.5634984199599	1	33.5143160895949	1	1	28.4774195943697	45.7396808811294	1	24.1039763961027	1	1	29.258837688482	1	1	23.6398911759542	1	23.6286458528149	30.8176169597175	1	102.226120060964
CLCN6	1	32.4504193547741	1	34.5455081784061	55.055438337599	33.0792449050982	26.9766716224706	1	28.2738889486726	19.1416712568958	43.9946235386601	43.305691942746	1	1	1	23.5402213287352	57.9072131128637	22.6842469685523	18.2459899594042	1	1
CLCN7	1	37.5068476641107	1	1	20.6848947384348	1	67.9731994129219	1	1	1	1	1	1	1	1	55.2933072328012	1	17.5099234476098	29.2046226459808	26.346343388129	1
CLDN1	40.1589809083685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.6869362439363	109.181271596984	73.8896634669634	1
CLDN10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.3713857477387	1	1	1
CLDN16	1	24.1355070949076	1	1	1	57.2710592795425	1	1	1	18.3442233412015	1	1	1	1	1	1	1	1	1	1	1
CLDN18	1	216.405565197714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	606.665672123173	1
CLDN3	1	66.7887749043596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.003348973571	1	1	1
CLDN4	63.2343936481274	145.848782560986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.897938268587	1	187.819669990503	19.5888257803903
CLDN5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	159.72922683869	1	1	1	1
CLDN7	99.4003645662031	98.9610880400718	1	1	1	1	1	1	1	1	1	1	1	1	1	55.903205453355	1	152.2113742831	1	131.544118850228	85.6074111398706
CLEC10A	1	93.8922710372802	1	1	1	1	67.181712103562	1	1	1	1	1	1	1	1	27.5850579910829	1	1	334.170724991509	99.3582712259487	1
CLEC11A	1	1	1	1	1	1	20.3107132617743	1	1	1	1	1	1	1	1	20.0134625431111	37.5610270771627	1	24.4331579112975	1	1
CLEC12A	1	69.2343012260252	1	1	1	63.0256683675785	28.5529770479951	1	1	1	1	1	1	1	1	26.5940872499418	1	1	16.58303787135	1	1
CLEC14A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.943948706073	1	1	1	1
CLEC4A	1	48.1824725374381	1	1	1	121.284524946941	23.3594019202892	1	1	1	1	1	1	1	1	17.0359514245715	1	1	69.3685803103396	1	1
CLEC4D	1	19.0603561943716	1	1	1	62.8547365768074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CLEC4E	1	76.6159614559093	1	1	1	527.192042778831	26.3143115515874	1	1	1	1	1	45.2326310168612	1	1	1	1	1	1	28.66368521725	1
CLEC4M	1	24.5365287906411	1	27.3796470313739	27.3381754271997	32.9123016716308	1	1	1	19.9747242161326	1	1	1	1	1	1	1	1	1	1	1
CLEC5A	1	62.6771061402764	1	1	1	1	31.1658524335523	1	1	1	1	1	1	1	1	151.661225201191	1	1	282.664493373564	107.866462686223	1
CLEC7A	1	241.205225067223	1	1	1	322.573602437248	236.643268801239	1	1	1	1	1	38.3464940059925	1	1	162.832671893669	1	1	232.909512006802	135.774505773368	1
CLEC9A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.2660078541676	1	1
CLECL1	1	1	1	1	1	1	1	1	1	1	62.3869263669562	75.2182021537928	1	1	1	1	1	1	22.9796797203634	1	1
CLIC2	1	24.2781170243226	1	1	1	1	49.5032222686378	1	1	1	1	1	25.5194094838409	1	1	22.1935173560318	60.4215470500527	1	75.4108140675728	80.7430655395635	1
CLIC3	1	1	1	77.1926222918333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CLIC4	90.4539449433025	76.7181616307352	1	1	91.2063532354688	1	111.083373652509	166.604945595431	1	1	55.7164223094723	1	81.5711236303506	1	1	106.436328041736	394.502449167957	126.119695232836	109.315611937934	137.940388193878	47.7242124608188
CLIC6	34.2979688682309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.3300092937507	50.943397734971	1	1	36.9416000844887
CLIP4	1	1	1	24.5123518227008	1	1	26.5809858255388	1	1	1	1	1	1	1	1	35.3152195235031	1	18.6989213885348	1	1	21.9228510321915
CLK2	1	22.6322557564697	1	35.6223878428835	27.5206767420303	1	16.5182729134561	1	1	31.2606713320556	26.0512430251036	33.8306717561778	1	1	1	20.1818558136236	1	21.1436232697912	1	1	1
CLMN	1	45.3430759196928	1	1	85.4562229541636	1	33.1740127345792	1	1	1	1	1	28.6924740113358	1	1	29.2778079780091	1	22.8875364496862	1	50.8660920842328	1
CLMP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.5366175669716	1	1	1	1
CLNK	1	20.411593936134	1	26.6160582807672	1	27.3395618562234	1	1	1	21.6554790358216	36.6711515578228	45.2060731310805	40.716711174136	67.784326399554	48.2546170075547	1	1	56.3940892375088	22.0129920505417	25.5880321326796	1
CLPTM1L	163.559516220845	73.1040532164426	55.7163853015921	73.6144475444694	30.70333435433	1	60.2087049006449	269.817332660243	56.1387133439677	46.4605864666538	44.6815697901577	71.3087590882147	66.0882413616558	90.0114567581489	69.8464000411184	82.7171866495002	83.0618103758099	103.81797003393	48.9439918331473	77.2367060428588	188.205563341113
