NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	Cancer	T.cells.proliferative	Mast.cells
ARRDC4	1	1	16.5361988968129	1	1	1	13.8514049584281	1	1	1	1	1	1	27.6649337765147
ARSD	1	1	16.2408366512599	1	1	1	1	17.2936949646546	12.1213933755481	1	1	162.292592490091	1	12.787538202914
ARSE	1	1	1	1	1	1	1	1	1	1	1	66.3441734533726	1	1
ARSK	1	1	1	1	15.6443990049842	1	18.7197992077813	1	12.3610546964829	1	1	1	1	41.8700169894739
ASB2	17.1022661321085	40.1537905874885	1	1	1	1	1	1	1	1	22.6715636377005	1	26.345114076253	1
ASCL2	1	1	16.5054623808741	1	88.7599622357651	1	1	1	1	1	1	1	1	1
ASF1B	1	1	1	1	1	1	1	1	1	1	1	1	183.064139867635	1
ASGR1	1	1	49.7151191617018	1	1	1	1	1	1	1	1	1	1	1
ASPM	1	1	1	1	1	1	1	1	1	1	1	1	253.523934201322	1
ASPN	1	1	1	1	1	1	531.359956417338	1	176.183936034941	1	1	1	1	1
ASRGL1	1	1	14.6729406752421	1	1	1	1	48.841342131657	1	1	1	12.162847629893	14.3320501000953	52.6964011400964
ASS1	1	1	1	1	1	1	40.8337212137626	168.452605880293	31.8985719477615	93.8503792458547	1	164.983043739083	1	1
ATAD2	17.5129429510875	17.4559934848421	1	1	14.4542897570864	1	1	1	1	1	1	1	127.775659419967	1
ATAD3B	1	1	1	1	21.1854754662105	1	1	16.9125441414928	1	1	1	32.7096271500479	16.4520668487675	46.6969689011812
ATAD3C	1	1	1	1	1	1	1	1	1	28.6439661220276	1	56.5236470556688	1	1
ATAD5	1	1	1	1	1	1	1	1	1	1	1	1	56.6235200915936	1
ATF5	1	1	102.933411642869	1	17.5251307051042	32.2413646111238	12.6651104045067	1	16.6021189396086	124.948575080429	14.7030232940228	1	1	20.3228727182848
ATG16L1	22.2079133809096	17.2718424861893	1	23.5268808525089	19.0673977444231	1	1	1	1	1	14.7008071352854	14.6206068965666	20.8913178913441	1
ATOH8	1	1	1	1	1	1	1	150.961135800494	1	1	1	262.587492766609	1	1
ATP11A	1	1	14.0774025218061	1	1	1	1	34.129223813398	1	1	1	186.648169612624	1	1
ATP1B2	1	1	1	1	1	1	59.9972393391792	1	14.1782539341171	1	1	1	1	1
ATP2C2	1	1	1	1	1	1	1	1	1	1	1	63.064718379693	1	1
ATP8A1	100.131534448557	38.8758808129521	1	47.6520573173845	78.3535613467677	32.0016926147971	1	17.6816031904641	1	34.0985751332382	35.0160444913502	10.0912647964884	52.282448402779	1
ATP8B2	1	15.0865053309161	1	1	13.7305892344428	1	1	1	12.9408286845004	1	1	1	1	1
ATP8B4	1	1	32.1528488721399	1	1	1	1	1	1	1	1	1	12.5753310389086	68.1086104504813
AURKA	1	1	1	1	1	1	1	1	1	1	1	1	36.538659538538	1
AURKB	1	1	1	1	1	1	1	1	1	1	1	1	99.9516285438831	1
AUTS2	54.7775618085607	1	1	23.1271603647345	32.4872244852048	1	31.0313424289966	21.3591953602219	24.3952107157216	1	1	13.0230330390795	16.2629943143651	1
AVPR2	1	1	1	1	1	1	1	47.3346526453089	1	1	1	1	1	1
AXIN1	1	1	1	1	25.3587439559093	1	1	1	1	1	1	51.4389548404512	1	1
B3GAT1	1	1	1	1	14.7508786771787	1	1	1	1	1	1	1	1	1
B3GNT5	1	1	107.282352795775	1	1	1	1	42.1068055576176	1	1	1	21.144578148303	1	29.9680706873254
B3GNTL1	1	21.0971672730877	19.6955184737173	1	1	1	1	1	1	1	1	22.8124254172389	19.7223360068929	1
B9D1	1	1	1	1	1	1	17.3909943002937	1	13.0072398253434	83.2943618953243	1	26.5358901161762	1	1
BAALC	1	1	1	1	1	1	1	66.7511828450235	1	1	1	1	1	1
BACE2	1	1	1	1	1	25.724892964428	61.6836370276172	61.8643772161683	86.3972362571812	1	1	1	1	204.069621839218
BACH2	24.2651207474847	18.4297888754719	1	42.3311386475868	1	62.9079838417895	1	1	16.0421675281704	1	27.0797953287632	1	13.3616389533999	1
BAIAP2-DT	1	1	1	1	1	1	1	18.9529178978309	1	1	1	68.3640457893422	1	1
BAIAP2L1	1	1	1	1	1	1	1	1	1	1	1	66.4296858459804	1	1
BAMBI	1	1	1	1	1	1	46.0371082291705	1	99.3879446059517	1	1	1	1	1
BANK1	1	1	13.8316035345981	1	1	426.093329933883	1	1	1	22.771365616982	1	25.2563878030501	20.6816421463932	1
BARD1	1	27.1382777077982	1	1	1	1	1	1	1	1	15.8754340974007	1	71.4507817848943	1
BASP1	1	1	197.039259015728	1	1	196.958734905521	21.0245379853049	1	117.580689545073	115.806778039252	1	1	49.6679937863675	18.7034613660224
BATF	149.227690388208	1323.76891874456	46.9870594097402	254.295452314678	172.315249869222	38.6177371213166	1	1	1	46.618833099344	523.772567071424	48.0436388555398	318.140931843117	263.312799278828
BBS2	1	1	1	1	27.6098874436075	1	11.2545713789289	1	20.8018843129257	1	1	29.4248464599514	1	1
BCAM	1	1	1	1	1	1	153.43856380552	1083.65677726185	1	1	1	607.389317484552	1	1
BCAS4	47.1894333586596	21.3221034841372	1	19.8638852720057	26.5975957004939	184.948285461637	1	1	1	13.9164152949337	19.1637330574344	49.1823444034457	62.2044248942395	1
BCAT1	1	1	63.0265100302418	1	1	1	1	1	13.9057660190783	1	23.3445304591348	1	36.1460209752482	1
BCL11A	1	1	24.824361601062	1	1	56.4205492624915	1	1	1	1	1	1	1	1
BCL11B	74.7457855710418	83.3375642752991	1	89.8091308880164	36.8694486161016	1	1	1	1	1	88.2218069072006	1	74.0812532994238	1
BCL2A1	58.0476586956244	34.5002544124068	1116.32127243281	48.7562740559818	94.5006267782426	204.674961164992	1	1	1	1	39.4454935963498	1	43.5641142401924	57.4842100278682
BCL6B	1	1	1	1	1	1	1	72.5961168955492	1	1	1	1	1	1
BEND5	1	1	1	1	1	16.2429960299653	1	28.185752648675	18.6127548023956	1	1	1	1	1
BEX3	1	75.1159693371103	28.4109929227084	1	1	1	221.164845706829	165.250094047186	372.783957076165	1	16.3472598938669	1	13.9842145510686	1
BEX5	1	13.3580160214134	1	1	1	1	1	41.312793120679	1	61.5193472501636	1	1	1	19.5175453363452
BFSP2	1	1	1	1	1	1	1	1	1	20.4243166485364	1	1	1	1
BGN	1	1	1	1	1	1	2949.5706790196	31.3580696225745	2595.24964764187	1	1	1	1	1
BHLHE40-AS1	1	1	1	1	1	1	1	1	1	1	76.6310604183282	1	1	1
BHLHE41	1	1	44.1429476269138	1	1	26.4796977872396	1	1	17.7565210256498	100.093744500648	1	1	1	1
BICC1	1	1	1	1	1	1	1	1	55.507150984935	1	1	1	1	1
BICDL1	35.5761318601552	36.3210074529376	1	47.0130172112689	1	1	1	1	1	1	76.6050180808119	1	70.3504362071032	1
BICDL2	1	1	1	1	1	1	1	1	1	1	1	77.6013805448613	1	1
BIK	25.0723087967428	1	1	1	1	1	1	1	1	44.7854087313744	1	12.3984736414336	24.6468469296739	1
BIN2	108.563865499934	92.089780028877	50.8477938653068	106.667777054545	477.850229698341	38.6795421415667	1	1	1	51.8039690533507	55.6188808387164	1	67.3068385982039	32.1281637042389
BIRC5	1	1	1	1	1	1	1	1	1	1	1	1	214.839284617014	1
BIRC7	1	1	1	1	1	1	1	1	1	1	1	1	1	23.2784305392291
BLK	1	1	1	1	1	217.055258773841	1	1	1	17.7622543538619	1	1	1	1
BLM	1	13.7777717857352	1	1	1	1	1	1	1	17.3991028904452	1	1	18.0400549340773	1
BLNK	1	1	17.4941033116936	1	1	82.1926533911995	1	1	1	171.241766753887	1	31.7605989314231	29.6482198065999	1
BMF	1	1	1	1	1	1	1	1	1	19.4136826301333	1	1	1	1
BMP2K	1	1	54.6215897625352	1	1	19.1272632835296	1	1	1	1	1	1	1	94.8824849295913
BMP3	1	1	1	1	1	1	1	1	1	1	1	122.950026389611	1	1
BMP4	1	1	1	1	1	1	1	1	40.4877621666326	1	1	89.6325800179227	1	1
BMP5	1	1	1	1	1	1	1	1	114.047342584351	1	1	1	1	1
BMPR2	1	1	18.9360726503723	1	1	1	69.192682992806	240.27343006097	66.9757433868244	16.1938799898956	1	49.5060106295258	1	29.8344170135908
BPHL	1	1	1	1	13.1465338462143	1	1	1	15.3290650486346	1	1	77.9022166106955	1	1
BRCA1	1	1	1	1	1	1	1	1	1	1	1	1	46.1233322908536	1
BRCA2	1	1	1	1	1	1	1	1	1	16.8847866117071	1	13.713631933156	57.2363668545011	1
BRI3BP	1	1	22.0244336386564	1	1	20.5763729562473	1	1	1	26.5367366120649	1	1	46.2339882763506	1
BRIP1	1	1	1	1	1	1	1	1	1	1	1	1	23.2582095171729	1
BRPF1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.9559250774215
BRSK1	1	1	1	1	1	1	1	1	1	60.0295557349257	1	1	1	1
BTK	1	1	48.6396140697189	1	1	82.7625577642025	1	1	1	45.339888284988	1	1	1	150.086966912205
BTLA	1	36.4709801997671	1	16.3736754793971	1	26.6539314026366	1	1	1	1	80.4243620922098	1	20.6225754648813	1
BTNL9	1	1	1	1	1	1	1	363.979883732224	1	1	1	1	1	1
BUB1	1	1	1	1	1	1	1	1	1	1	1	1	56.4165062164325	1
BUB1B	1	1	1	1	1	1	1	1	1	1	1	1	48.7050493836874	1
BX284668.6	1	1	1	1	24.618091860865	1	1	1	1	1	1	11.2800286124944	1	1
BYSL	1	1	1	1	1	1	1	1	1	1	1	21.2864721022376	1	22.5836982743554
C10orf143	1	1	1	1	20.1089973542448	1	1	1	1	1	1	1	1	1
C11orf21	18.3776950534871	1	1	1	78.8963038795113	1	1	1	1	1	1	1	12.4407995470327	13.2493632116093
C11orf52	1	1	1	1	1	1	1	1	1	1	1	68.6015099729842	1	1
C11orf80	1	1	1	1	16.8898557690354	1	1	1	1	93.5856434366123	1	24.2264401401939	16.9143604218818	1
C11orf96	1	1	1	1	1	1	713.361242048413	169.511464904676	499.344181922364	1	1	78.6655794021741	1	1
C12orf42	1	1	1	1	1	23.2165960942618	1	1	1	1	1	1	1	1
C12orf74	1	1	1	1	1	24.1477402170141	1	1	1	1	1	1	1	1
C12orf75	175.861893064039	59.0486821399096	31.7825776434165	75.9776634999675	425.132905204574	50.0749508409115	90.2938339225853	15.4765607462785	21.3333505535778	24.7146850159294	52.6613376442195	1	383.892752432858	1
C15orf48	1	1	814.920594890236	1	1	1	1	1	1	1	1	96.5456021492827	1	26.5404799907582
C15orf65	1	1	1	1	1	1	1	1	1	20.446613031902	1	1	1	1
C16orf74	1	1	1	1	1	14.4557603483106	1	1	1	74.0768404933765	1	1	1	1
C16orf89	1	1	1	1	1	1	1	1	43.5230131916207	1	1	1367.57068957349	1	1
C19orf33	1	1	1	1	1	1	1	1	1	1	1	415.929813397605	1	1
C19orf38	1	1	37.6692485572534	1	1	1	1	1	1	46.6022171431749	1	1	1	1
C1orf112	1	17.0115949380471	1	1	1	1	1	1	1	1	1	1	19.3829376576295	1
C1orf115	1	1	1	1	1	1	1	77.4529670383588	1	1	1	1	1	1
C1orf116	1	1	1	1	1	1	1	1	1	1	1	132.844418456276	1	1
C1orf162	17.8556481991665	1	380.266433813469	48.2678557297721	110.937740665185	20.5957361656617	1	1	1	1	15.2877706091949	1	1	155.665695318924
C1orf21	25.0296530090497	1	16.5651289013674	1	181.913995934102	1	103.012372638547	51.693783898607	65.1555203137403	1	1	53.4937279447386	13.5199889688808	27.5443880754715
C1orf210	1	1	1	1	1	1	1	1	1	1	1	80.6477288108233	1	1
C1orf216	1	1	1	1	14.8377221585331	1	1	1	11.5806356123982	1	1	1	1	28.6872448317886
C1orf54	1	1	96.3897544156177	1	1	1	55.78253984216	153.244617872228	45.6567847099149	1	1	1	1	1
C1QA	1	1	1318.17425788589	1	1	1	1	1	1	1	1	1	1	1
C1QB	1	1	1067.4494520269	1	1	1	1	1	1	1	1	1	1	1
C1QC	1	1	1293.32554774684	1	1	1	1	1	1	1	1	1	1	1
C1QTNF1	1	1	1	1	1	1	167.281644771415	1	26.0904804247757	1	1	1	1	1
C1QTNF7	1	1	1	1	1	1	11.343845627515	1	68.150381900293	1	1	1	1	1
C1R	1	1	1	1	1	1	480.70998756981	26.6604678529996	613.47309492735	1	1	48.6645265951001	1	1
C1S	1	1	1	1	1	1	600.399609074872	1	1290.63269369155	1	1	29.749898760436	1	1
C21orf58	1	1	1	1	1	1	1	1	1	1	1	1	34.7120120987399	1
C22orf34	1	1	1	1	1	1	1	37.3489690038173	1	15.5986994494909	14.2467544033712	1	1	1
C2CD4B	1	1	1	1	1	1	1	127.693167023594	1	1	1	1	1	1
C2orf88	1	1	1	1	1	1	1	1	1	53.5405026875466	1	1	1	1
C3	1	1	39.0094776097929	1	1	1	1	1	535.908045780355	1	1	256.351091869437	1	1
C3AR1	1	23.8831062906776	82.0839287297969	1	1	1	1	1	1	1	1	1	1	1
C3orf70	1	1	1	1	1	1	1	1	1	19.286794415499	1	1	1	1
C4orf46	1	1	11.6490474868076	1	15.4222356753092	1	1	1	1	1	1	1	41.7793202144479	1
C5AR1	1	1	266.21384722524	1	1	1	1	1	1	1	1	1	1	1
C5orf38	1	1	1	1	1	1	1	1	1	1	1	259.777641453651	1	1
C5orf49	1	1	1	1	1	1	1	1	1	1	1	61.0341810342279	1	1
C5orf63	1	17.7324154610409	1	1	1	1	1	1	1	1	1	10.0486774838556	1	1
C6orf132	1	1	1	1	1	1	1	1	1	1	1	64.0422564991514	1	1
C7	1	1	1	1	1	1	169.395680479712	36.2660148567875	298.992800822605	1	1	1	1	1
CA2	1	1	64.0797182308094	1	1	1	13.6960434821338	35.2132172178374	1	1	1	1	1	1
CA3	1	1	1	1	1	1	1	1	105.277021067534	1	1	1	1	1
CA4	1	1	1	1	1	1	1	1037.09863060477	1	1	1	1	1	1
CACNA1H	1	1	1	1	1	1	55.5507249281322	1	1	1	1	1	1	1
CACNA2D2	1	1	1	1	20.8618146692666	1	1	1	1	1	1	54.1838934262888	1	1
CADM1	1	1	1	1	14.3622214041218	1	1	1	1	54.6970795766264	1	308.136286220275	1	36.4223377904331
CADPS	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2641708229595
CALB2	1	1	1	1	1	1	1	1	1	1	1	1	1	428.175794765376
CALCRL	1	1	1	1	1	1	49.416910971386	642.608181134858	1	1	1	1	1	1
CALD1	1	1	1	1	1	1	1532.81041700795	235.139971613855	972.581414240507	1	1	1	1	1
CALHM6	1	1	203.698768620305	1	25.8747411929128	58.4764441341411	1	1	1	1	1	1	1	1
CAMK2N1	1	1	1	1	16.0049733453535	1	93.5488718545087	1	226.831452761564	1	1	1	1	1
CAMK4	172.761180277712	148.14643836993	1	228.609509881757	42.3957064442412	1	1	1	1	15.6371775384046	95.1603848301636	1	85.4444788462968	1
CAPG	134.217451571159	34.9892684480423	803.604444713626	119.963663807887	1	239.498298054497	1	1	38.5729586619961	54.6053514539805	69.5200697450467	344.581003847052	148.545356379172	1187.09019700065
CAPN8	1	1	1	1	1	1	1	1	1	1	1	70.7943108926018	1	1
CAPRIN2	1	1	1	1	25.5227764387087	1	1	1	14.5397109752625	1	13.9213561661119	1	1	1
CAPS	1	1	1	1	1	1	1	1	1	1	1	125.716226458257	1	1
CARD10	1	1	1	1	1	1	1	47.4471862905657	1	1	1	1	1	1
CARD11	35.4605402937886	25.3345836335798	1	32.3740127939481	57.0951408304503	33.393315606065	1	1	1	1	29.4493985977588	1	26.5461239335927	1
CARD17	1	29.9362009871542	1	1	1	1	1	1	1	1	1	1	1	1
CARD9	1	1	37.6249256869158	1	1	1	1	1	1	1	1	1	1	1
CARMN	1	1	1	1	1	1	104.419545907416	1	16.3660828878453	1	1	1	1	1
CASD1	1	1	1	1	1	1	1	1	1	1	1	55.4206866217901	1	1
CASKIN2	1	1	1	1	1	1	1	175.415401106708	1	1	1	15.7145068423922	1	1
CASP10	1	1	1	1	17.9717532830118	1	1	27.8034584359594	1	58.9972016869423	1	16.131989752478	1	1
CASS4	19.1028202430369	1	13.475877753519	22.0468837641907	1	1	1	1	63.3133582764024	1	21.4263841267085	1	28.6192044148372	1
CASZ1	1	1	1	1	1	1	1	81.2770473629731	1	1	1	32.3199299850134	1	1
CATSPER1	1	1	23.3390798993834	1	1	1	1	1	1	1	1	1	1	93.4296224286126
CAV1	1	1	1	1	1	1	809.329684155131	1555.07117985108	81.9946388067137	73.5190618481848	1	254.147109322582	1	1
CAV2	1	1	1	1	1	1	268.66678472677	373.691743646783	53.3859108572733	1	1	255.038645167291	1	1
CAVIN1	1	1	1	1	1	1	327.043227785563	722.511711071051	291.207225724772	1	1	43.5025055102269	1	182.193743118847
CAVIN2	1	1	1	1	1	1	52.5838509680638	940.070437627462	155.030553362997	1	1	49.1218352759674	1	82.8707932412806
CAVIN3	1	1	17.4255032266134	1	1	1	555.026338372092	184.808643413964	236.560154332438	1	1	18.1056348581371	1	1
CBFA2T3	1	1	1	1	1	17.8454134798684	19.2641099201699	1	1	15.47262740855	1	1	1	1
CBR4	1	1	1	1	19.8146581183327	1	1	1	13.0907109381429	1	1	1	1	1
CBWD3	1	1	1	1	1	1	1	1	1	21.5969837062876	1	1	1	1
CCDC102B	1	1	1	1	1	1	168.03601875806	1	75.0897102070711	1	1	1	1	1
CCDC138	1	1	1	1	1	18.6366997131967	1	1	1	1	1	1	16.9361017285396	1
CCDC141	1	49.5535479730918	1	1	1	16.4864564612875	1	1	1	1	1	1	23.0405180104402	1
CCDC144A	1	1	1	1	1	1	1	1	1	66.659007927027	1	1	1	21.0459274793656
CCDC34	1	1	1	1	1	1	1	15.0887819738234	12.8405068146979	1	1	25.1526863098555	76.0303259211185	1
CCDC50	1	33.173573090167	57.2775205716351	1	1	201.577060555683	89.8833475126779	147.078429531198	94.9518167991806	86.8550089178291	85.6333325548015	12.7559602912315	46.6424962909917	1
CCDC65	1	1	1	1	18.1672512542459	1	1	1	1	1	1	1	1	1
CCDC68	1	1	1	1	1	1	25.7229349380507	129.582728973101	15.0243792411426	1	1	1	1	1
CCDC80	1	1	1	1	1	1	104.568770419948	1	814.286442540587	1	1	17.6506468364728	1	1
CCL11	1	1	1	1	1	1	1	1	50.120395457905	1	1	1	1	1
CCL13	1	1	53.9181258200515	1	1	1	1	1	21.3805430819795	1	1	1	1	1
CCL14	1	1	1	1	1	1	1	1236.60146570306	1	1	1	1	1	1
CCL17	1	1	40.1747833699668	1	1	1	1	1	1	1	1	1	1	1
CCL18	1	1	137.72831263544	1	1	1	1	1	1	1	1	1	1	1
CCL19	1	1	1	1	1	1	126.045862265	1	70.4878049944059	1	1	1	1	1
CCL2	1	1	128.424912075482	1	1	1	61.862582456213	322.498549449564	722.504414299925	1	1	1	1	23.6252799363597
CCL20	1	42.1954658646494	268.807447637524	79.0867084171852	1	1	1	1	1	1	1	1	1	1
CCL21	1	1	1	1	1	1	99.6616540163883	1	25.3844622053504	1	1	1	1	1
CCL22	1	1	46.2585903841368	1	1	1	1	1	1	1	1	1	1	1
CCL28	1	1	1	1	20.5897185700311	1	1	1	1	1	1	26.2470494996508	1	1
CCL3	155.777622580689	1	1288.55721399164	1	294.635483990999	1	15.3248100328789	1	1	47.0264450512877	34.8993920757666	1	210.468163864723	1
CCL3L1	47.720538672513	1	416.632100004961	1	68.0926403981356	1	1	1	1	1	1	1	32.1819222346955	1
CCL4	2175.12331099807	1	1214.92098839539	183.831155532596	4672.8475398077	17.7982788382093	29.0183606440886	41.1924902177592	63.3579228196381	60.9386123190314	261.963131107657	41.2704466847564	956.791646641572	33.3057115076195
CCL4L2	658.112964119939	1	400.07376831524	29.6692957072608	1249.27582856982	1	1	1	1	1	47.9734369764947	38.5442176853118	267.525946113901	41.4162560794494
CCL5	5229.15773543464	45.5369338481356	163.841685845679	1182.03325544031	4633.32140534771	73.7411688361354	33.0073886587758	83.9685847820669	43.5225925345622	120.611793387416	388.327341276147	62.7248992554895	2339.39846713945	50.8235721424731
CCM2L	1	1	1	1	1	1	1	51.7895112361866	1	1	1	1	1	1
CCNA2	1	1	1	1	1	1	1	1	1	1	1	1	147.587887986174	1
CCNB1	1	1	1	1	1	1	1	1	1	1	1	1	97.4368384490401	1
CCNB2	1	1	1	1	1	1	1	1	1	1	1	1	134.962362796514	1
CCND1	1	1	25.9236059714596	1	1	1	1	180.039252744258	52.3482377523962	1	1	324.471090042998	1	16.5568394420171
CCR1	1	1	29.1588678925522	1	1	1	1	1	1	1	1	1	1	1
CCR10	1	1	1	1	1	1	48.8439973266091	1	1	56.7531017440549	1	1	1	1
CCR2	1	1	1	1	1	1	1	1	1	22.1077897762338	1	1	1	1
CCR4	1	96.9509951499499	1	40.0738955784608	1	1	1	1	1	1	38.0880720121393	1	1	1
CCR5	28.4509563588535	14.5528506472925	18.2511728227539	16.278954931887	1	1	1	1	1	1	17.0657825794376	1	30.5071918268696	1
CCR6	1	157.739024036042	21.1215615540273	123.6284272773	1	64.1079763818957	1	1	1	1	27.5099675327541	1	1	1
CCR7	51.6553168935387	106.802150497125	100.512526122608	195.39642495033	1	376.003076873118	1	1	1	1	87.7065122752427	1	40.9781438299417	1
CCR8	1	204.829676487002	1	1	1	1	1	1	1	1	1	1	1	1
CCRL2	1	1	103.654183237998	1	1	1	1	33.5854480110257	1	1	1	1	11.1988778665511	15.2362656535758
CD109	1	1	92.1553540823931	1	1	1	1	44.8733757286038	1	1	38.7479209099128	1	31.1829298901764	26.0974251702637
CD14	1	1	530.317204838111	1	1	1	1	79.0259260378675	18.5135082715607	1	1	1	1	1
CD160	1	1	1	1	116.086479272861	1	1	1	1	1	1	1	1	1
CD163	1	1	149.370672161825	1	1	1	1	1	1	1	1	1	1	1
CD177	1	42.8276544254716	1	1	1	1	1	1	1	1	1	1	1	1
CD180	1	1	13.912276496538	1	1	32.3701086825018	1	1	1	49.4301480679882	1	1	1	1
CD19	1	1	1	1	1	232.701638671518	1	1	1	77.9634722531512	1	1	24.0041863665797	1
CD1A	1	1	72.9253166732637	1	1	1	1	1	1	1	1	1	1	1
CD1C	1	1	85.768430427976	1	1	18.4882482936368	1	1	1	1	1	1	1	1
CD1E	1	1	83.8949932268249	1	1	1	1	1	1	1	1	1	1	1
CD2	749.601150791729	833.259681029805	52.6273417534381	744.293534418868	455.826799715404	1	1	27.6731704643255	1	42.6988861660314	1115.13121117302	1	487.324898497809	1
CD200	1	17.9329057068627	1	1	1	1	1	122.119909759957	25.874567089722	1	95.6892003037745	1	20.2657241642545	1
CD200R1	28.2978141494229	1	1	22.0302010010654	1	1	1	1	1	1	23.1833093962646	1	26.3680918987323	1
CD207	1	1	61.7891547689471	1	1	1	1	1	1	1	1	1	1	1
CD22	1	1	1	1	1	83.4781633967122	1	1	1	1	1	1	1	95.7574880341542
CD226	47.9658355299952	28.1572710786522	12.4757968656507	53.2285166823933	65.9091192874823	1	1	1	1	1	53.4571475241343	1	26.9940818682002	21.8109666011377
CD24	1	1	1	1	1	182.172921765551	1	1	1	1	1	75.0232820387617	1	1
CD244	27.538483028976	1	1	1	74.703012896709	1	1	1	1	1	1	1	24.3612132751805	1
CD247	220.299979675272	362.611203438584	17.1066496937763	199.538306997394	611.565741259439	1	1	1	1	1	396.057948416196	1	152.178525835571	1
CD248	1	1	1	1	1	1	158.442557719107	1	78.0313344909262	1	1	1	1	1
CD27	165.632351768	436.220503779113	1	92.0486557816094	1	144.050920973527	1	1	1	440.867855407754	187.961584394524	1	116.302268708267	1
CD28	88.1695450281045	245.402780667197	18.3136057352232	163.011763277414	1	1	1	1	1	1	138.907527988939	1	41.5303573532895	1
CD300A	18.9526251904936	1	91.787294919998	15.829443800453	106.945903536332	1	1	1	1	1	1	1	1	29.2393181742127
CD300C	1	1	48.8773215808053	1	1	1	1	1	1	1	1	1	1	54.6675444336145
CD300E	1	1	41.123439797058	1	1	1	1	1	1	1	1	1	1	1
CD300LG	1	1	1	1	1	1	1	71.0304834835283	1	1	1	1	1	1
CD302	1	1	137.866226312435	1	1	1	84.1614717722863	32.5934112730188	297.42969867669	1	1	86.6733105571592	1	26.0941758578428
CD33	1	1	70.7257676837997	1	1	1	1	1	1	1	1	1	1	62.0854816319272
CD34	1	1	1	1	1	1	1	730.529682834352	19.7526358455046	1	1	1	1	1
CD36	1	1	38.935390531202	1	1	1	1	506.247855489997	1	1	1	1	1	1
CD37	589.999062239802	637.155007582265	482.185267255989	613.024656497296	747.170056788305	1989.672752893	18.7665573860348	37.6718022191394	17.8319800706563	197.520344832509	627.594643154342	18.5914172154728	255.015160809086	684.951525375694
CD38	28.7369383088479	20.3227207868257	15.0571775899051	1	21.8373035885309	1	1	1	1	312.951325406543	52.0652274189609	1	92.3170186322841	1
CD3D	922.086812800075	829.368256586978	48.7827953430017	678.563566528946	686.146511496072	1	1	32.7098713524176	1	46.0815744017308	1000.57530463085	13.5233900970307	704.37478763437	25.8991545911401
CD3E	1429.35191691748	1283.09818745558	68.1186950496829	1176.90366031578	1151.26277478518	1	20.497490064005	53.0688713719752	17.3844834869663	72.344567103147	1423.47175261252	22.9712095817947	764.425164124187	26.6401368420561
CD3G	336.622167080664	225.603418552018	18.7009490409223	253.047984232407	378.317573236478	1	1	1	1	18.4472723020561	270.321463171761	1	229.963487260072	15.4379746368031
CD4	1	172.670258395885	173.005514214202	101.837211832923	14.658967545435	1	116.954316256914	1	74.8597983465158	1	242.143090521529	1	20.9722117243198	12.8565700292398
CD40	1	1	200.844268239619	1	1	179.829650779628	48.0693148767989	132.429376450025	32.3260181298413	81.1239321032596	1	1	19.951341912286	12.1164835217268
CD40LG	1	1	1	167.27715801523	14.0287823950521	1	1	1	1	1	103.71617950089	1	1	1
CD5	99.6372285986764	204.971935960234	19.8498130062209	179.326591362368	41.803982376505	1	1	1	1	1	168.503938361211	1	80.038016765087	1
CD53	325.849032039956	325.869195261864	291.717838185639	298.538622789608	482.922014936373	411.913453422895	1	1	1	150.803815434101	314.083271485288	1	286.886030675323	133.11989946671
CD6	120.559381447089	93.3820069766336	1	194.147996319796	77.5825333087301	1	1	1	1	17.4031731054602	206.652278637609	1	139.632587542911	1
CD68	1	1	607.034387949876	1	1	1	1	1	37.2002919674182	1	1	1	1	84.7717304710499
CD69	1059.64721592716	406.633473605917	142.603351209644	1029.09895393769	773.479038378729	551.32265493674	22.7362051758713	40.566989004289	17.2229759899691	120.755404851876	363.653040180752	27.0581343753553	267.385098637087	345.830085738405
CD7	871.709412481895	959.181693922345	43.7111756909248	379.288895038826	437.117582004567	1	1	20.5699755157518	1	33.6830348922186	1157.60502860784	28.5979623910271	499.947979644253	56.3471409950414
CD70	35.0678231199135	40.5862919113067	1	1	1	207.716995291046	1	1	1	35.0154421987359	29.3506370019425	1	92.0301226348191	1
CD72	1	1	50.4904760164666	1	25.9972014973985	38.6223959123748	1	1	1	1	1	1	1	1
CD79A	1	30.9913435788539	1	1	1	1107.86418848938	1	1	1	1642.4393074386	1	1	127.462382942035	1
CD79B	1	52.6960043578495	1	1	1	150.471430448483	1	1	1	168.553722257158	30.4057430928508	1	30.2225473165203	1
CD80	1	21.795660805813	45.6182508685169	1	1	43.9594856046283	1	1	1	1	1	1	18.9438738670143	1
CD83	47.4886518515499	91.8668660599481	919.234742856348	58.5338923148518	31.7102025663205	1073.54862590396	1	30.1692183913379	46.7935256657676	25.4153484027408	53.6388153090341	22.4257058200344	69.7810054175738	891.238277686485
CD86	1	1	206.586258741819	1	1	60.496297319537	1	1	1	14.8294564091701	1	1	19.1044546744073	1
CD8A	1084.66852351348	1	24.4727372848878	110.114964462275	666.923967793153	1	1	20.567580407446	1	19.203610546223	1	1	576.910716135571	18.6067373883487
CD8B	527.941485129214	1	1	70.2164976160731	399.304830126388	1	1	1	1	1	1	1	266.859370224571	1
